product,rating,rating count,price,product url
Women's Faux Leather Classic Asymmetrical Motorcycle  Jacket  (Standard & Plus Sizes)  ,4.6 out of 5 stars,815  ,69.99,https://amazon.com/Levis-Womens-Leather-Asymmetrical-Motorcycle/dp/B0753PM53Q/ref=sr_1_140?keywords=jacket&qid=1682035547&sr=8-140
Men's Flight Satin Unfilled Ma-1 Bomber  ,4.4 out of 5 stars,223  ,71.75,https://amazon.com/Levis-Flight-Bomber-Jacket-Medium/dp/B082PLVRDB/ref=sr_1_141?keywords=jacket&qid=1682035547&sr=8-141
Women's Heavenly HDD  Jacket  ,4.7 out of 5 stars,"3,388  ",134.81,https://amazon.com/Columbia-Womens-Heavenly-Hooded-Jacket/dp/B01N0LESK4/ref=sr_1_142?keywords=jacket&qid=1682035547&sr=8-142
Men's Storm Defender Loose Fit Midweight  Jacket  ,4.6 out of 5 stars,"1,582  ",79.99,https://amazon.com/Carhartt-Harbor-Jacket-Black-Large/dp/B07FW3LWM5/ref=sr_1_143?keywords=jacket&qid=1682035547&sr=8-143
Men's Storm Rain  Jacket  ,4.5 out of 5 stars,530  ,41.8,https://amazon.com/Arctix-Mens-Storm-Jacket-X-Large/dp/B07W94RFFS/ref=sr_1_144?keywords=jacket&qid=1682035547&sr=8-144
Women's @Caralynmirand Long-Sleeve Knit Moto  Jacket  ,4.0 out of 5 stars,449  ,49.9,https://amazon.com/Drop-Womens-caralynmirand-Moto-Jacket/dp/B09CYYMGFQ/ref=sr_1_145?keywords=jacket&qid=1682035547&sr=8-145
Men's Mountain Waterproof Ski  Jacket  Windproof Rain Windbreaker Winter Warm Hooded Snow Coat  ,4.6 out of 5 stars,"3,365  ",59.99,https://amazon.com/Mountain-Waterproof-Jacket-Windproof-Windbreaker/dp/B097H3KZ9Q/ref=sr_1_146?keywords=jacket&qid=1682035547&sr=8-146
Men's Northern Utilizer  Jacket  ,4.5 out of 5 stars,654  ,44.0,https://amazon.com/Columbia-Northern-Utilizer-Jacket-Black/dp/B0814BSRGN/ref=sr_1_147?keywords=jacket&qid=1682035547&sr=8-147
Men's Cowboy Cut Western Unlined Denim  Jacket  ,4.6 out of 5 stars,"1,765  ",48.07,https://amazon.com/Wrangler-Cowboy-Western-Unlined-Jacket/dp/B0B2JHJY7B/ref=sr_1_148?keywords=jacket&qid=1682035547&sr=8-148
Men's Alsek  ,4.0 out of 5 stars,16  ,45.91,https://amazon.com/Marmot-Alsek-Jacket-Arctic-Small/dp/B0896ZXS44/ref=sr_1_149?keywords=jacket&qid=1682035547&sr=8-149
Boys' Steens Mt Ii Fleece  ,4.8 out of 5 stars,"12,549  ",21.99,https://amazon.com/Columbia-Little-Steens-Fleece-Jacket/dp/B00AJ34JQE/ref=sr_1_150?keywords=jacket&qid=1682035547&sr=8-150
"Boy's Fleece Sweatshirts, Hoodies, Sweatpants & Joggers  ",4.6 out of 5 stars,"15,358  ",9.4,https://amazon.com/Fruit-Loom-Fleece-Sweatshirt-Pacific/dp/B07SNGL8H6/ref=sr_1_151?keywords=jacket&qid=1682035547&sr=8-151
Women's Sherpa Long-Sleeve Mock Neck Full-Zip  Jacket  with Woven Trim (Available in Plus Size)  ,4.6 out of 5 stars,"1,477  ",47.5,https://amazon.com/Amazon-Essentials-Long-Sleeve-Mockneck-Full-Zip/dp/B08SRX9SYH/ref=sr_1_152?keywords=jacket&qid=1682035547&sr=8-152
"Fleece Zip Hooded Sweatshirt, Style G18600  ",4.6 out of 5 stars,"1,824  ",16.0,https://amazon.com/Gildan-Fleece-Hooded-Sweatshirt-Medium/dp/B00FDYBPNO/ref=sr_1_153?keywords=jacket&qid=1682035547&sr=8-153
Men's Astro Ridge Full Zip  Jacket  ,4.4 out of 5 stars,96  ,99.95,https://amazon.com/North-Face-Astro-Ridge-Black/dp/B08C6L5BXC/ref=sr_1_154?keywords=jacket&qid=1682035547&sr=8-154
Women's Slim Fit Workout Running Track Jackets Full Zip-up Yoga Athletic  Jacket  with Thumb Holes  ,4.4 out of 5 stars,228  ,28.99,https://amazon.com/Gacaky-Workout-Running-Jackets-Athletic/dp/B09SL2MFTM/ref=sr_1_155?keywords=jacket&qid=1682035547&sr=8-155
Women's Osito Full Zip Fleece  Jacket  (Standard and Plus Size)  ,4.7 out of 5 stars,"5,978  ",89.99,https://amazon.com/North-Face-Womens-Jacket-Medium/dp/B07M9YYSVN/ref=sr_1_156?keywords=jacket&qid=1682035547&sr=8-156
Men's Slim Fit Lightweight Softshell Flight Bomber Jacket Spring Fall Coat with Pockets  ,4.4 out of 5 stars,"1,094  ",35.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A08385181TR5SC04PKNWJ&url=%2FMilitary-Athletic-Fashion-Lightweight-Pockets%2Fdp%2FB095W5NBX5%2Fref%3Dsr_1_145_sspa%3Fkeywords%3Djacket%26qid%3D1682035551%26sr%3D8-145-spons%26psc%3D1&qualifier=1682035551&id=7314939100846219&widgetName=sp_atf_next
Men's Cotton Military Jacket Cargo Bomber Jacket With Multi-pockets Working Coat  ,4.4 out of 5 stars,500  ,48.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A09306852SB0F3SIRKS71&url=%2FCotton-Military-Jacket-Multi-pockets-Working%2Fdp%2FB094G446CB%2Fref%3Dsr_1_146_sspa%3Fkeywords%3Djacket%26qid%3D1682035551%26sr%3D8-146-spons%26psc%3D1&qualifier=1682035551&id=7314939100846219&widgetName=sp_atf_next
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel  ,4.6 out of 5 stars,"11,732  ",39.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A062045811QDK65KEIXT1&url=%2FLightweight-Waterproof-Hooded-Outdoor-Raincoat%2Fdp%2FB08F9W2M7S%2Fref%3Dsr_1_147_sspa%3Fkeywords%3Djacket%26qid%3D1682035551%26sr%3D8-147-spons%26psc%3D1&qualifier=1682035551&id=7314939100846219&widgetName=sp_atf_next
Men's Winter Jacket Casual Warm Cotton Work Military Jacket Fleece Lined Cargo Hooded Parka Coat  ,3.8 out of 5 stars,13  ,60.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0826838130GJRWLKVOJ2&url=%2FCARWORNIC-Military-Thicken-Windproof-Removable%2Fdp%2FB0BJ9C3K4T%2Fref%3Dsr_1_148_sspa%3Fkeywords%3Djacket%26qid%3D1682035551%26sr%3D8-148-spons%26psc%3D1&qualifier=1682035551&id=7314939100846219&widgetName=sp_atf_next
"Fleece Zip Hooded Sweatshirt, Style G18600  ",4.6 out of 5 stars,"1,824  ",16.0,https://amazon.com/Gildan-Fleece-Hooded-Sweatshirt-Medium/dp/B00FDYBPNO/ref=sr_1_149?keywords=jacket&qid=1682035551&sr=8-149
Men's Astro Ridge Full Zip Jacket  ,4.4 out of 5 stars,96  ,99.95,https://amazon.com/North-Face-Astro-Ridge-Black/dp/B08C6L5BXC/ref=sr_1_150?keywords=jacket&qid=1682035551&sr=8-150
Men's Journeyman Shirt Jacket  ,4.4 out of 5 stars,"15,974  ",86.39,https://amazon.com/Legendary-Whitetails-Journeyman-Jacket-X-Large/dp/B013KW3FH4/ref=sr_1_151?keywords=jacket&qid=1682035551&sr=8-151
Women Long Sleeve Button Denim Jacket Distressed Ripped Jean Coat  ,4.2 out of 5 stars,"1,563  ",48.99,https://amazon.com/Sidefeel-Womens-Distressed-Jackets-Button/dp/B099DXZ6Y3/ref=sr_1_152?keywords=jacket&qid=1682035551&sr=8-152
Women's Copper Crest Hooded Jacket  ,4.6 out of 5 stars,"2,418  ",89.92,https://amazon.com/Columbia-Womens-Copper-Hooded-Jacket/dp/B07K745DDS/ref=sr_1_153?keywords=jacket&qid=1682035551&sr=8-153
Women's Labyrinth Loop Hooded Jacket  ,4.5 out of 5 stars,63  ,129.92,https://amazon.com/Columbia-Womens-Labyrinth-Hooded-Jacket/dp/B08MQ3PD1T/ref=sr_1_154?keywords=jacket&qid=1682035551&sr=8-154
Boys' Steens Mt Ii Fleece  ,4.8 out of 5 stars,"12,549  ",21.99,https://amazon.com/Columbia-Little-Steens-Fleece-Jacket/dp/B00AJ34JQE/ref=sr_1_155?keywords=jacket&qid=1682035551&sr=8-155
Women's Kruser Ridge Ii Softshell  ,4.7 out of 5 stars,"2,295  ",59.98,https://amazon.com/Columbia-Womens-Kruser-Softshell-X-Large/dp/B071ZQ59P2/ref=sr_1_156?keywords=jacket&qid=1682035551&sr=8-156
"Girls' Denim Jacket, Authentic, 8-10  ",4.5 out of 5 stars,60  ,47.2,https://amazon.com/Calvin-Klein-Jacket-Authentic-Medium/dp/B01M2C686G/ref=sr_1_157?keywords=jacket&qid=1682035551&sr=8-157
Men's Glennaker Rain Jacket  ,4.6 out of 5 stars,"3,528  ",49.99,https://amazon.com/Columbia-Glennaker-Jacket-Spruce-Large/dp/B09KMG73JR/ref=sr_1_158?keywords=jacket&qid=1682035551&sr=8-158
Women's Diamond Quilted Bomber Jacket  ,4.4 out of 5 stars,498  ,100.0,https://amazon.com/Levis-Womens-Diamond-Quilted-Bomber/dp/B082PM1CKD/ref=sr_1_159?keywords=jacket&qid=1682035551&sr=8-159
Women's Oliver Nylon Bomber Jacket  ,3.9 out of 5 stars,8  ,30.49,https://amazon.com/Drop-Womens-Oliver-Bomber-Jacket/dp/B0B73JSW9D/ref=sr_1_160?keywords=jacket&qid=1682035551&sr=8-160
Men's Lightweight Full Zip Soft Polar Fleece Jacket Outdoor Recreation Coat With Zipper Pockets  ,4.3 out of 5 stars,"2,202  ",29.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A00974452MDTJF3E5PZ9K&url=%2FLightweight-Fleece-Outdoor-Recreation-Pockets%2Fdp%2FB098CZ5MF5%2Fref%3Dsr_1_161_sspa%3Fkeywords%3Djacket%26qid%3D1682035551%26sr%3D8-161-spons%26psc%3D1&qualifier=1682035551&id=7314939100846219&widgetName=sp_mtf
Jackets for Men Thick Thermal Winter Fleece Lined Lapel Cargo Jackets  ,4.5 out of 5 stars,331  ,69.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A07726671E62G62Z5M8GB&url=%2FEKLENTSON-Motorcycle-Jacket-Windbreaker-Outwear%2Fdp%2FB09L4Q6GQL%2Fref%3Dsr_1_162_sspa%3Fkeywords%3Djacket%26qid%3D1682035551%26sr%3D8-162-spons%26psc%3D1%26smid%3DA3HTMSJMNP2EUL&qualifier=1682035551&id=7314939100846219&widgetName=sp_mtf
Men's Lightweight Bomber Jacket Windbreaker Softshell Varsity Jacket Coat  ,4.2 out of 5 stars,630  ,37.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0563750FIX8PEQ5UKS8&url=%2FMAGNIVIT-Windbreaker-Outdoor-Windproof-Military%2Fdp%2FB07VS2C3R7%2Fref%3Dsr_1_163_sspa%3Fkeywords%3Djacket%26qid%3D1682035551%26sr%3D8-163-spons%26psc%3D1%26smid%3DA2P9Q3EPHUZGCZ&qualifier=1682035551&id=7314939100846219&widgetName=sp_mtf
Mens Jacket Lightweight Bomber Windbreaker Casual Thin Full Zip Jacket  ,4.4 out of 5 stars,145  ,37.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A094184434N72HBSNHVYR&url=%2FEKLENTSON-Jackets-Sportwear-Classic-Alternative%2Fdp%2FB08LPQSP26%2Fref%3Dsr_1_164_sspa%3Fkeywords%3Djacket%26qid%3D1682035551%26sr%3D8-164-spons%26psc%3D1%26smid%3DA3HTMSJMNP2EUL&qualifier=1682035551&id=7314939100846219&widgetName=sp_mtf
Men's Smooth Lamb Faux Leather Unfilled Bomber Jacket  ,4.6 out of 5 stars,"1,571  ",58.15,https://amazon.com/Tommy-Hilfiger-Smooth-Leather-Unfilled/dp/B01L08XWBE/ref=sr_1_165?keywords=jacket&qid=1682035551&sr=8-165
Kids' Reversible Jacket - Lightweight Waterproof Quilted Down Raincoat for Boys and Girls (3-20)  ,4.5 out of 5 stars,612  ,34.99,https://amazon.com/Eddie-Bauer-Girls-Reversible-Jacket/dp/B09H3F8Q6Q/ref=sr_1_166?keywords=jacket&qid=1682035551&sr=8-166
33874 Men's Crew Hooded Midlayer Jacket  ,4.6 out of 5 stars,"3,572  ",175.0,https://amazon.com/Helly-Hansen-Waterproof-Windproof-Breathable/dp/B01M247GDO/ref=sr_1_167?keywords=jacket&qid=1682035551&sr=8-167
Women's Amanda Jean Jacket  ,4.6 out of 5 stars,44  ,69.0,https://amazon.com/GLORIA-VANDERBILT-Womens-Amanda-X-Large/dp/B09VGHFC9Y/ref=sr_1_168?keywords=jacket&qid=1682035551&sr=8-168
Men's Special Ops Military Tactical Soft Shell Jacket Coat  ,4.4 out of 5 stars,"5,209  ",53.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0159601293D8BJ8J24PW&url=%2FTACVASEN-Classic-Outwear-Softshell-Tactical%2Fdp%2FB07417DRF5%2Fref%3Dsr_1_169_sspa%3Fkeywords%3Djacket%26qid%3D1682035551%26sr%3D8-169-spons%26psc%3D1%26smid%3DA316SIRIW8TU6I&qualifier=1682035551&id=7314939100846219&widgetName=sp_mtf
Men's Novelty Color Block Pullover Fleece Hoodie Long Sleeve Casual Sweatshirt with Pocket  ,4.5 out of 5 stars,"10,040  ",29.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0169272R6HESVTV4ZW6&url=%2FGesean-Sweatshirt-Hoodies-Sleeve-Premium%2Fdp%2FB08LQ6C1T9%2Fref%3Dsr_1_170_sspa%3Fkeywords%3Djacket%26qid%3D1682035551%26sr%3D8-170-spons%26psc%3D1&qualifier=1682035551&id=7314939100846219&widgetName=sp_mtf
Men's Flight Bomber Jacket Casual Lightweight Softshell Windbreaker Slim Fit Varsity Jacket Coat  ,4.4 out of 5 stars,154  ,29.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A09616883MPTQA11DJ1O2&url=%2FAnzerll-Lightweight-Softshell-Windbreaker-Varsity%2Fdp%2FB0B3Y9G7J9%2Fref%3Dsr_1_171_sspa%3Fkeywords%3Djacket%26qid%3D1682035551%26sr%3D8-171-spons%26psc%3D1&qualifier=1682035551&id=7314939100846219&widgetName=sp_mtf
Women's Full Zip UPF 50+ Sun Protection Hoodie Jacket Long Sleeve Sun Shirt Hiking Outdoor Performance with Pockets  ,4.5 out of 5 stars,"4,086  ",26.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A04932681NVSSAZ0ILNVV&url=%2FLibin-Protection-Outdoor-Performance-Pockets%2Fdp%2FB08VNRDJ8X%2Fref%3Dsr_1_172_sspa%3Fkeywords%3Djacket%26qid%3D1682035551%26sr%3D8-172-spons%26psc%3D1&qualifier=1682035551&id=7314939100846219&widgetName=sp_mtf
"Women's Ithaca Down Puffer Jacket, Fill Power 700  ",4.6 out of 5 stars,463  ,192.46,https://amazon.com/Marmot-Ithaca-Womens-Puffer-X-Large/dp/B075LF5TM4/ref=sr_1_173?keywords=jacket&qid=1682035551&sr=8-173
Women's Slim Fit Workout Running Track Jackets Full Zip-up Yoga Athletic Jacket with Thumb Holes  ,4.4 out of 5 stars,228  ,28.99,https://amazon.com/Gacaky-Workout-Running-Jackets-Athletic/dp/B09SL2MFTM/ref=sr_1_174?keywords=jacket&qid=1682035551&sr=8-174
Women's Tiro Track Jacket  ,4.8 out of 5 stars,42  ,20.0,https://amazon.com/adidas-Womens-Track-Jacket-XX-Large/dp/B09K4D4QP4/ref=sr_1_175?keywords=jacket&qid=1682035551&sr=8-175
Women's Legendary Cropped Jean Jacket  ,3.7 out of 5 stars,30  ,35.18,https://amazon.com/Lee-Legendary-Cropped-Watchet-X-Small/dp/B09P48RZ8N/ref=sr_1_176?keywords=jacket&qid=1682035551&sr=8-176
Men's Casual Canvas Cotton Military Lapel Jacket  ,4.5 out of 5 stars,"5,224  ",58.99,https://amazon.com/WenVen-Field-Cotton-Lined-Jackets/dp/B071P9VRH1/ref=sr_1_177?keywords=jacket&qid=1682035551&sr=8-177
Men's Classic Faux Leather Jacket  ,4.6 out of 5 stars,644  ,68.25,https://amazon.com/Tommy-Hilfiger-Classic-Leather-Jacket/dp/B0757ZN749/ref=sr_1_178?keywords=jacket&qid=1682035551&sr=8-178
Women’s Tamburello Insulated Jacket  ,4.5 out of 5 stars,694  ,72.98,https://amazon.com/North-Face-Womens-Tamburello-Vanadis/dp/B097NJTDFC/ref=sr_1_179?keywords=jacket&qid=1682035551&sr=8-179
Women's White Out ll Omni Heat Jacket Puffer  ,4.6 out of 5 stars,697  ,112.69,https://amazon.com/Columbia-Womens-White-Jacket-Puffer/dp/B07YCTBBRP/ref=sr_1_180?keywords=jacket&qid=1682035551&sr=8-180
Men's Tiro Track Jacket  ,4.7 out of 5 stars,67  ,22.03,https://amazon.com/adidas-Standard-Track-Jacket-Medium/dp/B09K4HWBD5/ref=sr_1_181?keywords=jacket&qid=1682035551&sr=8-181
Women's Loose Fit Washed Duck Insulated Active Jacket  ,4.8 out of 5 stars,"1,027  ",119.99,https://amazon.com/Carhartt-Womens-Active-Jacket-Regular/dp/B07S6ZVFFP/ref=sr_1_182?keywords=jacket&qid=1682035551&sr=8-182
Women's Jean Jacket (Available in Plus Size)  ,4.4 out of 5 stars,435  ,38.0,https://amazon.com/Amazon-Essentials-Womens-Jacket-XX-Large/dp/B09H7XS21L/ref=sr_1_183?keywords=jacket&qid=1682035551&sr=8-183
Women's Long Sleeve Button Up Two Pocket Utility Jacket  ,4.6 out of 5 stars,733  ,99.0,https://amazon.com/Lucky-Brand-Womens-Utility-Jacket/dp/B072N6HWMG/ref=sr_1_184?keywords=jacket&qid=1682035551&sr=8-184
Men's Aconcagua Insulated Jacket  ,4.6 out of 5 stars,258  ,178.95,https://amazon.com/North-Face-Aconcagua-Jacket-Black/dp/B08BDQL9X5/ref=sr_1_185?keywords=jacket&qid=1682035551&sr=8-185
Men's Loose Fit Washed Duck Insulated Active Jacket  ,4.8 out of 5 stars,"4,441  ",119.99,https://amazon.com/Carhartt-Active-Jacket-Regular-Sizes/dp/B07S193P3W/ref=sr_1_186?keywords=jacket&qid=1682035551&sr=8-186
"Womens Diamond Quilted Jacket Lightweight Padding Coat with Pockets, Regular and Plus Size  ",4.3 out of 5 stars,787  ,57.99,https://amazon.com/Diamond-Quilted-Lightweight-Padding-Pockets/dp/B0995Q7NFM/ref=sr_1_187?keywords=jacket&qid=1682035551&sr=8-187
Women's Heavenly Jacket  ,4.7 out of 5 stars,"2,147  ",105.21,https://amazon.com/Columbia-Womens-Heavenly-Jacket-Black/dp/B077Y5W7SF/ref=sr_1_188?keywords=jacket&qid=1682035551&sr=8-188
Women's Lillian Ridge Shell  ,4.7 out of 5 stars,137  ,79.99,https://amazon.com/Columbia-Womens-Lillian-Ridge-Shell/dp/B096GVPBJ4/ref=sr_1_189?keywords=jacket&qid=1682035551&sr=8-189
Women's Powder Lite Hooded Jacket  ,4.5 out of 5 stars,"2,147  ",190.0,https://amazon.com/Columbia-Womens-Powder-Hooded-X-Large/dp/B07JC2HV51/ref=sr_1_190?keywords=jacket&qid=1682035551&sr=8-190
Men's Superstar Track Jacket  ,4.7 out of 5 stars,433  ,32.7,https://amazon.com/adidas-Originals-Adicolor-Classics-Primeblue/dp/B07ZGH2BWN/ref=sr_1_191?keywords=jacket&qid=1682035551&sr=8-191
Men's Diamond Quilted Jacket with Faux Sherpa Lining  ,4.1 out of 5 stars,102  ,114.8,https://amazon.com/Cole-Haan-Signature-Diamond-Quilted/dp/B08H4J5MVM/ref=sr_1_192?keywords=jacket&qid=1682035551&sr=8-192
Camo T-Shirts Military Camouflage Shirts  ,4.3 out of 5 stars,424  ,53.99,https://amazon.com/Rothco-MA-1-Flight-Jacket-Black/dp/B0002XN1P6/ref=sr_1_193?keywords=jacket&qid=1682035551&sr=8-193
Men's Lightweight Water-Resistant Packable Hooded Puffer Jacket  ,4.5 out of 5 stars,"9,185  ",33.7,https://amazon.com/Amazon-Essentials-Lightweight-Water-Resistant-Packable/dp/B07BN7GC7Y/ref=sr_1_194?keywords=jacket&qid=1682035551&sr=8-194
Men's Lightweight Military Style Jacket Twill Cotton Windbreaker  ,4.3 out of 5 stars,764  ,55.99,https://amazon.com/WenVen-Collar-Cotton-Jacket-XXX-Large/dp/B078NQ5MRK/ref=sr_1_195?keywords=jacket&qid=1682035551&sr=8-195
Men's Jackets-Windproof Bomber Jacket Full Zip Winter Warm Padded Coats Outwear  ,4.4 out of 5 stars,"5,830  ",46.98,https://amazon.com/TACVASEN-Jackets-Long-Classic-Windbreaker-Softshell/dp/B07VL97M3Q/ref=sr_1_196?keywords=jacket&qid=1682035551&sr=8-196
Women's Leather Wing Collared Jacket  ,4.5 out of 5 stars,153  ,269.99,https://amazon.com/Cole-Haan-Leather-Moto-Jacket/dp/B01LWT2HCL/ref=sr_1_197?keywords=jacket&qid=1682035551&sr=8-197
Womens Knit Denim Jacket  ,4.6 out of 5 stars,"1,630  ",49.99,https://amazon.com/Buffalo-David-Bitton-Womens-Jacket/dp/B084L556BZ/ref=sr_1_198?keywords=jacket&qid=1682035551&sr=8-198
| Half-Zip Short Sleeve Hoodie | Gold Collection Series | Adult | Multiple Sizes/Styles  ,4.0 out of 5 stars,4  ,30.82,https://amazon.com/Rawlings-Collection-Half-Zip-Sleeve-XXX-Large/dp/B08MW87BZ5/ref=sr_1_199?keywords=jacket&qid=1682035551&sr=8-199
Women's Rain Defender® Relaxed Fit Lightweight Coat  ,4.5 out of 5 stars,452  ,79.99,https://amazon.com/CarharttwomensRain-Defender-Loose-Lightweight-Black3X/dp/B083TH8R23/ref=sr_1_200?keywords=jacket&qid=1682035551&sr=8-200
Men Fashion Purple Colorful Velvet Sequins Blazer  ,4.4 out of 5 stars,267  ,69.99,https://amazon.com/PYJTRL-Fashion-Purple-Colorful-Sequins/dp/B07T48KB4V/ref=sr_1_201?keywords=jacket&qid=1682035551&sr=8-201
Women's Waterproof Ski Jacket Warm Winter Snow Coat Mountain Windbreaker Hooded Raincoat Jacket  ,4.5 out of 5 stars,"30,880  ",64.99,https://amazon.com/MOERDENG-Waterproof-Mountain-Windbreaker-Raincoat/dp/B07W7CYVSP/ref=sr_1_202?keywords=jacket&qid=1682035551&sr=8-202
"Girls' Full-Zip Fleece Jacket, Signature Logo Design, Ligthweight & Wind Resistant  ",4.7 out of 5 stars,"1,747  ",25.11,https://amazon.com/Nautica-Uniform-Full-Zip-Sweater-X-Large/dp/B087H4H2FN/ref=sr_1_203?keywords=jacket&qid=1682035551&sr=8-203
"Heated Jacket with Battery Pack 7.4V (Unisex), 6 heat zones, Heated Coat for Women and Men with Detachable hood  ",4.4 out of 5 stars,669  ,139.99,https://amazon.com/Venustas-Heated-Jacket-Battery-Detachable/dp/B098X3ZKNF/ref=sr_1_204?keywords=jacket&qid=1682035551&sr=8-204
Men's Cotton Military Jacket Cargo Bomber Jacket With Multi-pockets Working Coat  ,4.4 out of 5 stars,500  ,48.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A09306852SB0F3SIRKS71&qualifier=1682035554&id=1451607152331773&widgetName=sp_atf_next&url=%2FCotton-Military-Jacket-Multi-pockets-Working%2Fdp%2FB094G446CB%2Fref%3Dsr_1_193_sspa%3Fkeywords%3Djacket%26qid%3D1682035554%26sr%3D8-193-spons%26psc%3D1
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel  ,4.6 out of 5 stars,"11,732  ",39.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A061977830TO04PQQ23V6&qualifier=1682035554&id=1451607152331773&widgetName=sp_atf_next&url=%2FLightweight-Waterproof-Hooded-Outdoor-Raincoat%2Fdp%2FB08F9RTSRM%2Fref%3Dsr_1_194_sspa%3Fkeywords%3Djacket%26qid%3D1682035554%26sr%3D8-194-spons%26psc%3D1
Men's Winter Jacket Casual Warm Cotton Work Military Jacket Fleece Lined Cargo Hooded Parka Coat  ,3.8 out of 5 stars,13  ,60.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0826838130GJRWLKVOJ2&qualifier=1682035554&id=1451607152331773&widgetName=sp_atf_next&url=%2FCARWORNIC-Military-Thicken-Windproof-Removable%2Fdp%2FB0BJ9C3K4T%2Fref%3Dsr_1_195_sspa%3Fkeywords%3Djacket%26qid%3D1682035554%26sr%3D8-195-spons%26psc%3D1
"Track Jacket, Italy, Sicily, Calabria  ",4.5 out of 5 stars,76  ,65.0,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A01776052U2K0GMI59N72&qualifier=1682035554&id=1451607152331773&widgetName=sp_atf_next&url=%2FVIPELE-Track-Jacket-Sicily-Calabria%2Fdp%2FB07V9ZRCQ3%2Fref%3Dsr_1_196_sspa%3Fkeywords%3Djacket%26qid%3D1682035554%26sr%3D8-196-spons%26psc%3D1
Women's Med-Tech Jacket  ,4.7 out of 5 stars,"2,340  ",41.94,https://amazon.com/Med-Couture-Performance-Fleece-Jacket/dp/B01GGH4AA6/ref=sr_1_197?keywords=jacket&qid=1682035554&sr=8-197
Girls' Benton Springs Fleece  ,5.0 out of 5 stars,3  ,24.99,https://amazon.com/Columbia-Toddler-Benton-Springs-Fleece/dp/B0B1QXFDH6/ref=sr_1_198?keywords=jacket&qid=1682035554&sr=8-198
"S P Y M Womens Leather Jacket, Faux Motorcycle Biker Coat, Regular and Plus Size Coat  ",4.5 out of 5 stars,"1,899  ",46.99,https://amazon.com/Womens-Casual-Leather-Fashion-Quilted/dp/B08MW82PWZ/ref=sr_1_199?keywords=jacket&qid=1682035554&sr=8-199
Men's Antora Jacket  ,4.7 out of 5 stars,582  ,109.95,https://amazon.com/NORTH-FACE-Antora-Jacket-Medium/dp/B0BGYJH6CJ/ref=sr_1_200?keywords=jacket&qid=1682035554&sr=8-200
"Women’s Chatfield Hill Winter Jacket, Water repellent & Breathable  ",4.5 out of 5 stars,"1,432  ",116.52,https://amazon.com/Columbia-Womens-Chatfield-Jacket-Medium/dp/B08MV8ZZHQ/ref=sr_1_201?keywords=jacket&qid=1682035554&sr=8-201
Men's Classic Faux Leather Jacket  ,4.6 out of 5 stars,644  ,68.25,https://amazon.com/Tommy-Hilfiger-Classic-Leather-Jacket/dp/B0757ZN749/ref=sr_1_202?keywords=jacket&qid=1682035554&sr=8-202
Men's Essential Denim Trucker Jacket  ,4.8 out of 5 stars,7  ,44.01,https://amazon.com/Calvin-Klein-Essential-Trucker-Jacket/dp/B0BDMTQSGX/ref=sr_1_203?keywords=jacket&qid=1682035554&sr=8-203
